,Date,Open,High,Low,Close,Adj Close,Volume,percentile_last_30,Open_t1,High_t1,Low_t1,Close_t1,Adj Close_t1,Volume_t1,T10Y2Y,T10YIE,DFF,VIXCLS,Open_SP500,High_SP500,Low_SP500,Close_SP500,Adj Close_SP500,Volume_SP500,USRECD
46,2020-03-10,157.57000732421875,165.3699951171875,150.26100158691406,161.97000122070312,161.97000122070312,1297894,3.3333333333333335,153.72999572753906,160.3300018310547,144.6699981689453,148.14999389648438,148.14999389648438,1554183.0,0.26,1.0,1.09,47.3,2813.47998046875,2882.590087890625,2734.0,2882.22998046875,2882.22998046875,7642040000,1
47,2020-03-11,156.02000427246094,159.3000030517578,145.97999572753906,148.75,148.75,1129951,3.3333333333333335,157.57000732421875,165.3699951171875,150.26100158691406,161.97000122070312,161.97000122070312,1297894.0,0.32,0.96,1.09,53.9,2825.60009765625,2825.60009765625,2707.219970703125,2741.3798828125,2741.3798828125,7431200000,1
48,2020-03-12,133.89999389648438,148.60000610351562,127.55580139160156,136.9600067138672,136.9600067138672,1315385,0.0,156.02000427246094,159.3000030517578,145.97999572753906,148.75,148.75,1129951.0,0.38,0.92,1.1,75.47,2630.860107421875,2660.949951171875,2478.860107421875,2480.639892578125,2480.639892578125,8850810000,1
49,2020-03-13,148.94000244140625,157.07000732421875,140.3699951171875,156.6699981689453,156.6699981689453,971134,10.0,133.89999389648438,148.60000610351562,127.55580139160156,136.9600067138672,136.9600067138672,1315385.0,0.45,0.9,1.1,57.83,2569.989990234375,2711.330078125,2492.3701171875,2711.02001953125,2711.02001953125,8299070000,1
50,2020-03-16,132.6999969482422,137.69000244140625,127.38999938964844,130.97999572753906,130.97999572753906,1161736,0.0,148.94000244140625,157.07000732421875,140.3699951171875,156.6699981689453,156.6699981689453,971134.0,0.37,0.73,0.25,82.69,2508.590087890625,2562.97998046875,2380.93994140625,2386.1298828125,2386.1298828125,7805450000,1
51,2020-03-17,135.1699981689453,150.3300018310547,128.0800018310547,149.3699951171875,149.3699951171875,1289282,13.333333333333334,132.6999969482422,137.69000244140625,127.38999938964844,130.97999572753906,130.97999572753906,1161736.0,0.55,0.63,0.25,75.91,2425.659912109375,2553.929931640625,2367.0400390625,2529.18994140625,2529.18994140625,8370250000,1
52,2020-03-18,138.8300018310547,154.22000122070312,135.55320739746094,150.50999450683594,150.50999450683594,1392323,16.666666666666668,135.1699981689453,150.3300018310547,128.0800018310547,149.3699951171875,149.3699951171875,1289282.0,0.64,0.63,0.25,76.45,2436.5,2453.570068359375,2280.52001953125,2398.10009765625,2398.10009765625,8799300000,1
53,2020-03-19,147.38999938964844,182.0,146.75999450683594,168.1699981689453,168.1699981689453,1242939,26.666666666666668,138.8300018310547,154.22000122070312,135.55320739746094,150.50999450683594,150.50999450683594,1392323.0,0.68,0.5,0.2,72.0,2393.47998046875,2466.969970703125,2319.780029296875,2409.389892578125,2409.389892578125,7956100000,1
54,2020-03-20,169.66000366210938,173.86000061035156,149.14999389648438,150.63999938964844,150.63999938964844,1041211,20.0,147.38999938964844,182.0,146.75999450683594,168.1699981689453,168.1699981689453,1242939.0,0.55,0.75,0.15,66.04,2431.93994140625,2453.010009765625,2295.56005859375,2304.919921875,2304.919921875,9053950000,1
55,2020-03-23,152.27000427246094,152.83999633789062,135.6300048828125,143.2100067138672,143.2100067138672,761850,6.666666666666667,169.66000366210938,173.86000061035156,149.14999389648438,150.63999938964844,150.63999938964844,1041211.0,0.48,0.8,0.15,61.59,2290.7099609375,2300.72998046875,2191.860107421875,2237.39990234375,2237.39990234375,7411380000,1
56,2020-03-24,154.75,159.3800048828125,149.1199951171875,158.3699951171875,158.3699951171875,753320,30.0,152.27000427246094,152.83999633789062,135.6300048828125,143.2100067138672,143.2100067138672,761850.0,0.46,0.97,0.12,61.67,2344.43994140625,2449.7099609375,2344.43994140625,2447.330078125,2447.330078125,7563150000,1
57,2020-03-25,161.97000122070312,171.52999877929688,150.1699981689453,165.0,165.0,924242,36.66666666666667,154.75,159.3800048828125,149.1199951171875,158.3699951171875,158.3699951171875,753320.0,0.54,1.07,0.1,63.95,2457.77001953125,2571.419921875,2407.530029296875,2475.56005859375,2475.56005859375,8300010000,1
58,2020-03-26,166.5500030517578,173.6352996826172,161.00999450683594,171.52999877929688,171.52999877929688,922198,43.333333333333336,161.97000122070312,171.52999877929688,150.1699981689453,165.0,165.0,924242.0,0.53,1.07,0.1,61.0,2501.2900390625,2637.010009765625,2500.719970703125,2630.070068359375,2630.070068359375,7766990000,1
59,2020-03-27,164.41000366210938,164.41000366210938,156.00999450683594,159.33999633789062,159.33999633789062,869264,33.333333333333336,166.5500030517578,173.6352996826172,161.00999450683594,171.52999877929688,171.52999877929688,922198.0,0.47,0.94,0.1,65.54,2555.8701171875,2615.909912109375,2520.02001953125,2541.469970703125,2541.469970703125,6201670000,1
60,2020-03-30,155.85000610351562,163.4499969482422,150.60000610351562,155.77999877929688,155.77999877929688,708616,26.666666666666668,164.41000366210938,164.41000366210938,156.00999450683594,159.33999633789062,159.33999633789062,869264.0,0.47,0.95,0.09,57.08,2558.97998046875,2631.800048828125,2545.280029296875,2626.64990234375,2626.64990234375,5751120000,1
61,2020-03-31,154.1999969482422,157.9199981689453,149.25999450683594,151.0800018310547,151.0800018310547,464821,26.666666666666668,155.85000610351562,163.4499969482422,150.60000610351562,155.77999877929688,155.77999877929688,708616.0,0.47,0.87,0.08,53.54,2614.68994140625,2641.389892578125,2571.14990234375,2584.590087890625,2584.590087890625,6576210000,1
62,2020-04-01,142.07000732421875,144.5399932861328,138.44000244140625,140.00999450683594,140.00999450683594,490405,6.666666666666667,154.1999969482422,157.9199981689453,149.25999450683594,151.0800018310547,151.0800018310547,464821.0,0.39,0.91,0.06,57.06,2498.080078125,2522.75,2447.489990234375,2470.5,2470.5,5964000000,1
63,2020-04-02,136.88999938964844,149.92999267578125,136.88999938964844,142.9499969482422,142.9499969482422,532544,10.0,142.07000732421875,144.5399932861328,138.44000244140625,140.00999450683594,140.00999450683594,490405.0,0.4,1.03,0.05,50.91,2458.5400390625,2533.219970703125,2455.7900390625,2526.89990234375,2526.89990234375,6464190000,1
64,2020-04-03,141.5500030517578,144.3800048828125,136.6300048828125,139.33999633789062,139.33999633789062,591552,6.666666666666667,136.88999938964844,149.92999267578125,136.88999938964844,142.9499969482422,142.9499969482422,532544.0,0.39,1.08,0.05,46.8,2514.919921875,2538.179931640625,2459.9599609375,2488.64990234375,2488.64990234375,6096970000,1
65,2020-04-06,149.22000122070312,160.30999755859375,146.9199981689453,159.32000732421875,159.32000732421875,687336,50.0,141.5500030517578,144.3800048828125,136.6300048828125,139.33999633789062,139.33999633789062,591552.0,0.4,1.14,0.05,45.24,2578.280029296875,2676.85009765625,2574.570068359375,2663.679931640625,2663.679931640625,6403840000,1
66,2020-04-07,169.6300048828125,174.19000244140625,160.05999755859375,160.10000610351562,160.10000610351562,592641,56.66666666666667,149.22000122070312,160.30999755859375,146.9199981689453,159.32000732421875,159.32000732421875,687336.0,0.47,1.17,0.05,46.7,2738.64990234375,2756.889892578125,2657.669921875,2659.409912109375,2659.409912109375,7050410000,1
67,2020-04-08,163.00999450683594,170.19000244140625,161.00999450683594,168.5800018310547,168.5800018310547,372730,70.0,169.6300048828125,174.19000244140625,160.05999755859375,160.10000610351562,160.10000610351562,592641.0,0.5,1.19,0.05,43.35,2685.0,2760.75,2663.300048828125,2749.97998046875,2749.97998046875,5875710000,1
68,2020-04-09,173.64999389648438,186.83999633789062,173.24000549316406,185.69000244140625,185.69000244140625,795775,83.33333333333334,163.00999450683594,170.19000244140625,161.00999450683594,168.5800018310547,168.5800018310547,372730.0,0.5,1.23,0.05,41.67,2776.989990234375,2818.570068359375,2762.360107421875,2789.820068359375,2789.820068359375,7899550000,1
69,2020-04-13,181.39999389648438,185.39999389648438,167.02999877929688,170.41000366210938,170.41000366210938,566510,73.33333333333334,173.64999389648438,186.83999633789062,173.24000549316406,185.69000244140625,185.69000244140625,795775.0,0.51,1.26,0.05,41.17,2782.4599609375,2782.4599609375,2721.169921875,2761.6298828125,2761.6298828125,5319530000,1
70,2020-04-14,173.8800048828125,178.11500549316406,169.8350067138672,172.05999755859375,172.05999755859375,420738,80.0,181.39999389648438,185.39999389648438,167.02999877929688,170.41000366210938,170.41000366210938,566510.0,0.53,1.29,0.05,37.76,2805.10009765625,2851.85009765625,2805.10009765625,2846.06005859375,2846.06005859375,5615730000,1
71,2020-04-15,163.1999969482422,166.57000732421875,159.22549438476562,161.88999938964844,161.88999938964844,548251,60.0,173.8800048828125,178.11500549316406,169.8350067138672,172.05999755859375,172.05999755859375,420738.0,0.43,1.19,0.05,40.84,2795.639892578125,2801.8798828125,2761.5400390625,2783.360107421875,2783.360107421875,5208000000,1
72,2020-04-16,160.27000427246094,163.4600067138672,153.44810485839844,161.36000061035156,161.36000061035156,505261,60.0,163.1999969482422,166.57000732421875,159.22549438476562,161.88999938964844,161.88999938964844,548251.0,0.41,1.03,0.05,40.11,2799.340087890625,2806.510009765625,2764.320068359375,2799.550048828125,2799.550048828125,5228810000,1
73,2020-04-17,169.58999633789062,175.97500610351562,168.00999450683594,173.69000244140625,173.69000244140625,450442,90.0,160.27000427246094,163.4600067138672,153.44810485839844,161.36000061035156,161.36000061035156,505261.0,0.45,1.01,0.05,38.15,2842.429931640625,2879.219970703125,2830.8798828125,2874.56005859375,2874.56005859375,5804810000,1
74,2020-04-20,167.9499969482422,180.2100067138672,166.2655029296875,174.6699981689453,174.6699981689453,322636,96.66666666666667,169.58999633789062,175.97500610351562,168.00999450683594,173.69000244140625,173.69000244140625,450442.0,0.43,0.94,0.05,43.83,2845.6201171875,2868.97998046875,2820.429931640625,2823.159912109375,2823.159912109375,5228630000,1
75,2020-04-21,169.13999938964844,171.7100067138672,165.06700134277344,165.49000549316406,165.49000549316406,282444,73.33333333333334,167.9499969482422,180.2100067138672,166.2655029296875,174.6699981689453,174.6699981689453,322636.0,0.38,0.96,0.05,45.41,2784.81005859375,2785.5400390625,2727.10009765625,2736.56005859375,2736.56005859375,5121010000,1
76,2020-04-22,171.3699951171875,174.22000122070312,166.94000244140625,167.5,167.5,392422,73.33333333333334,169.13999938964844,171.7100067138672,165.06700134277344,165.49000549316406,165.49000549316406,282444.0,0.41,1.06,0.05,41.98,2787.889892578125,2815.10009765625,2775.949951171875,2799.31005859375,2799.31005859375,5084920000,1
77,2020-04-23,169.82000732421875,174.0,168.27000427246094,171.0,171.0,574903,83.33333333333334,171.3699951171875,174.22000122070312,166.94000244140625,167.5,167.5,392422.0,0.39,1.05,0.04,41.38,2810.419921875,2844.89990234375,2794.260009765625,2797.800048828125,2797.800048828125,5773530000,1
78,2020-04-24,176.49000549316406,185.82000732421875,165.1199951171875,184.0,184.0,813465,96.66666666666667,169.82000732421875,174.0,168.27000427246094,171.0,171.0,574903.0,0.38,1.11,0.05,35.93,2812.639892578125,2842.7099609375,2791.760009765625,2836.739990234375,2836.739990234375,5382810000,1
79,2020-04-27,184.3699951171875,193.2899932861328,180.02000427246094,192.6300048828125,192.6300048828125,417992,100.0,176.49000549316406,185.82000732421875,165.1199951171875,184.0,184.0,813465.0,0.43,1.17,0.04,33.29,2854.64990234375,2887.719970703125,2852.889892578125,2878.47998046875,2878.47998046875,5203930000,1
80,2020-04-28,198.3699951171875,202.5850067138672,192.24000549316406,193.25,193.25,478270,100.0,184.3699951171875,193.2899932861328,180.02000427246094,192.6300048828125,192.6300048828125,417992.0,0.42,1.14,0.04,33.57,2909.9599609375,2921.14990234375,2860.7099609375,2863.389892578125,2863.389892578125,5691160000,1
81,2020-04-29,201.02000427246094,204.83999633789062,198.27000427246094,201.42999267578125,201.42999267578125,536357,100.0,198.3699951171875,202.5850067138672,192.24000549316406,193.25,193.25,478270.0,0.43,1.14,0.04,31.23,2918.4599609375,2954.860107421875,2912.159912109375,2939.510009765625,2939.510009765625,6645640000,1
82,2020-04-30,194.27000427246094,199.41000366210938,191.77000427246094,193.1699981689453,193.1699981689453,507742,93.33333333333334,201.02000427246094,204.83999633789062,198.27000427246094,201.42999267578125,201.42999267578125,536357.0,0.44,1.07,0.05,34.15,2930.909912109375,2930.909912109375,2892.469970703125,2912.429931640625,2912.429931640625,6544980000,1
83,2020-05-01,187.22999572753906,187.6699981689453,180.13009643554688,184.86000061035156,184.86000061035156,380774,83.33333333333334,194.27000427246094,199.41000366210938,191.77000427246094,193.1699981689453,193.1699981689453,507742.0,0.44,1.06,0.05,37.19,2869.090087890625,2869.090087890625,2821.610107421875,2830.7099609375,2830.7099609375,4759810000,0
84,2020-05-04,181.4199981689453,183.08999633789062,175.25999450683594,182.35000610351562,182.35000610351562,400020,76.66666666666667,187.22999572753906,187.6699981689453,180.13009643554688,184.86000061035156,184.86000061035156,380774.0,0.45,1.07,0.05,35.97,2815.010009765625,2844.239990234375,2797.85009765625,2842.739990234375,2842.739990234375,4735930000,0
85,2020-05-05,189.02999877929688,192.42999267578125,179.5,180.83999633789062,180.83999633789062,345476,73.33333333333334,181.4199981689453,183.08999633789062,175.25999450683594,182.35000610351562,182.35000610351562,400020.0,0.47,1.1,0.05,33.61,2868.8798828125,2898.22998046875,2863.550048828125,2868.43994140625,2868.43994140625,5140290000,0
86,2020-05-06,184.1999969482422,185.97000122070312,177.30999755859375,180.00999450683594,180.00999450683594,322194,70.0,189.02999877929688,192.42999267578125,179.5,180.83999633789062,180.83999633789062,345476.0,0.55,1.1,0.05,34.12,2883.139892578125,2891.110107421875,2847.64990234375,2848.419921875,2848.419921875,4892570000,0
87,2020-05-07,181.77000427246094,191.0749969482422,181.77000427246094,183.63999938964844,183.63999938964844,447901,76.66666666666667,184.1999969482422,185.97000122070312,177.30999755859375,180.00999450683594,180.00999450683594,322194.0,0.5,1.08,0.05,31.44,2878.260009765625,2901.919921875,2876.47998046875,2881.18994140625,2881.18994140625,5178790000,0
88,2020-05-08,188.52000427246094,189.4600067138672,183.63999938964844,185.85000610351562,185.85000610351562,443907,86.66666666666667,181.77000427246094,191.0749969482422,181.77000427246094,183.63999938964844,183.63999938964844,447901.0,0.53,1.12,0.05,27.98,2908.830078125,2932.159912109375,2902.8798828125,2929.800048828125,2929.800048828125,4876030000,0
89,2020-05-11,183.00999450683594,183.05999755859375,177.8300018310547,179.22999572753906,179.22999572753906,450534,60.0,188.52000427246094,189.4600067138672,183.63999938964844,185.85000610351562,185.85000610351562,443907.0,0.56,1.13,0.05,27.57,2915.4599609375,2944.25,2903.43994140625,2930.18994140625,2930.18994140625,4819730000,0
90,2020-05-12,181.52999877929688,181.7086944580078,169.69000244140625,169.85000610351562,169.85000610351562,520566,40.0,183.00999450683594,183.05999755859375,177.8300018310547,179.22999572753906,179.22999572753906,450534.0,0.52,1.09,0.05,33.04,2939.5,2945.820068359375,2869.590087890625,2870.1201171875,2870.1201171875,5119630000,0
91,2020-05-13,168.27999877929688,169.3000030517578,158.22000122070312,159.88999938964844,159.88999938964844,847852,16.666666666666668,181.52999877929688,181.7086944580078,169.69000244140625,169.85000610351562,169.85000610351562,520566.0,0.48,1.07,0.05,35.28,2865.860107421875,2874.139892578125,2793.14990234375,2820.0,2820.0,6151650000,0
92,2020-05-14,155.7899932861328,173.83999633789062,152.75999450683594,173.27999877929688,173.27999877929688,706305,50.0,168.27999877929688,169.3000030517578,158.22000122070312,159.88999938964844,159.88999938964844,847852.0,0.47,1.06,0.05,32.61,2794.5400390625,2852.800048828125,2766.639892578125,2852.5,2852.5,5651130000,0
93,2020-05-15,169.38999938964844,174.8300018310547,168.00999450683594,172.7899932861328,172.7899932861328,524349,46.66666666666667,155.7899932861328,173.83999633789062,152.75999450683594,173.27999877929688,173.27999877929688,706305.0,0.48,1.09,0.05,31.89,2829.949951171875,2865.010009765625,2816.780029296875,2863.699951171875,2863.699951171875,5507700000,0
94,2020-05-18,182.8699951171875,188.32000732421875,180.58999633789062,187.4600067138672,187.4600067138672,574355,86.66666666666667,169.38999938964844,174.8300018310547,168.00999450683594,172.7899932861328,172.7899932861328,524349.0,0.55,1.17,0.05,29.3,2913.860107421875,2968.090087890625,2913.860107421875,2953.909912109375,2953.909912109375,6373670000,0
95,2020-05-19,186.4499969482422,189.25999450683594,182.91000366210938,183.1300048828125,183.1300048828125,379541,66.66666666666667,182.8699951171875,188.32000732421875,180.58999633789062,187.4600067138672,187.4600067138672,574355.0,0.53,1.15,0.05,30.53,2948.590087890625,2964.2099609375,2922.35009765625,2922.93994140625,2922.93994140625,4984330000,0
96,2020-05-20,189.41000366210938,195.83999633789062,188.04600524902344,194.9199981689453,194.9199981689453,492559,96.66666666666667,186.4499969482422,189.25999450683594,182.91000366210938,183.1300048828125,183.1300048828125,379541.0,0.52,1.16,0.05,27.99,2953.6298828125,2980.2900390625,2953.6298828125,2971.610107421875,2971.610107421875,5005380000,0
97,2020-05-21,192.0399932861328,195.3699951171875,190.0,190.85000610351562,190.85000610351562,364023,83.33333333333334,189.41000366210938,195.83999633789062,188.04600524902344,194.9199981689453,194.9199981689453,492559.0,0.51,1.14,0.05,29.53,2969.949951171875,2978.5,2938.570068359375,2948.510009765625,2948.510009765625,4976620000,0
98,2020-05-22,189.97999572753906,191.625,185.88999938964844,189.49000549316406,189.49000549316406,269455,80.0,192.0399932861328,195.3699951171875,190.0,190.85000610351562,190.85000610351562,364023.0,0.49,1.12,0.05,28.16,2948.050048828125,2956.760009765625,2933.590087890625,2955.449951171875,2955.449951171875,3970860000,0
99,2020-05-26,198.7899932861328,209.9320068359375,195.11000061035156,208.66000366210938,208.66000366210938,600394,100.0,189.97999572753906,191.625,185.88999938964844,189.49000549316406,189.49000549316406,269455.0,0.51,1.13,0.05,28.01,3004.080078125,3021.719970703125,2988.169921875,2991.77001953125,2991.77001953125,5848500000,0
100,2020-05-27,218.32000732421875,224.19000244140625,211.60000610351562,221.3800048828125,221.3800048828125,742837,100.0,198.7899932861328,209.9320068359375,195.11000061035156,208.66000366210938,208.66000366210938,600394.0,0.49,1.14,0.05,27.62,3015.64990234375,3036.25,2969.75,3036.1298828125,3036.1298828125,6398000000,0
101,2020-05-28,224.8699951171875,225.0,214.0,215.60000610351562,215.60000610351562,547939,96.66666666666667,218.32000732421875,224.19000244140625,211.60000610351562,221.3800048828125,221.3800048828125,742837.0,0.53,1.18,0.05,28.59,3046.610107421875,3068.669921875,3023.39990234375,3029.72998046875,3029.72998046875,5447020000,0
102,2020-05-29,213.69000244140625,216.94000244140625,210.58999633789062,214.75,214.75,893619,93.33333333333334,224.8699951171875,225.0,214.0,215.60000610351562,215.60000610351562,547939.0,0.49,1.15,0.05,27.51,3025.169921875,3049.169921875,2998.610107421875,3044.31005859375,3044.31005859375,7297550000,0
103,2020-06-01,213.41000366210938,216.8000030517578,210.52000427246094,212.80999755859375,212.80999755859375,502924,90.0,213.69000244140625,216.94000244140625,210.58999633789062,214.75,214.75,893619.0,0.52,1.18,0.05,28.23,3038.780029296875,3062.179931640625,3031.5400390625,3055.72998046875,3055.72998046875,4684170000,0
104,2020-06-02,216.0,216.32000732421875,208.0,209.89999389648438,209.89999389648438,365708,86.66666666666667,213.41000366210938,216.8000030517578,210.52000427246094,212.80999755859375,212.80999755859375,502924.0,0.51,1.18,0.06,26.84,3064.780029296875,3081.070068359375,3051.639892578125,3080.820068359375,3080.820068359375,5197150000,0
105,2020-06-03,215.0,222.99989318847656,210.47999572753906,219.99000549316406,219.99000549316406,539417,96.66666666666667,216.0,216.32000732421875,208.0,209.89999389648438,209.89999389648438,365708.0,0.58,1.21,0.06,25.66,3098.89990234375,3130.93994140625,3098.89990234375,3122.8701171875,3122.8701171875,6005560000,0
106,2020-06-04,219.10000610351562,224.88999938964844,216.00999450683594,223.19000244140625,223.19000244140625,558258,100.0,215.0,222.99989318847656,210.47999572753906,219.99000549316406,219.99000549316406,539417.0,0.63,1.22,0.06,25.81,3111.56005859375,3128.909912109375,3090.409912109375,3112.35009765625,3112.35009765625,6451290000,0
107,2020-06-05,240.14999389648438,242.96499633789062,231.38999938964844,235.1999969482422,235.1999969482422,693289,100.0,219.10000610351562,224.88999938964844,216.00999450683594,223.19000244140625,223.19000244140625,558258.0,0.69,1.27,0.07,24.52,3163.840087890625,3211.719970703125,3163.840087890625,3193.929931640625,3193.929931640625,8639300000,0
108,2020-06-08,240.0,244.02999877929688,234.10499572753906,236.0399932861328,236.0399932861328,620112,100.0,240.14999389648438,242.96499633789062,231.38999938964844,235.1999969482422,235.1999969482422,693289.0,0.66,1.28,0.07,25.81,3199.919921875,3233.1298828125,3196.0,3232.389892578125,3232.389892578125,8498300000,0
109,2020-06-09,231.4600067138672,236.8800048828125,227.27000427246094,234.30999755859375,234.30999755859375,413827,93.33333333333334,240.0,244.02999877929688,234.10499572753906,236.0399932861328,236.0399932861328,620112.0,0.64,1.26,0.07,27.57,3213.320068359375,3222.7099609375,3193.110107421875,3207.179931640625,3207.179931640625,6410930000,0
110,2020-06-10,230.7100067138672,232.63999938964844,221.69000244140625,221.80999755859375,221.80999755859375,386558,86.66666666666667,231.4600067138672,236.8800048828125,227.27000427246094,234.30999755859375,234.30999755859375,413827.0,0.58,1.27,0.08,27.57,3213.419921875,3223.27001953125,3181.489990234375,3190.139892578125,3190.139892578125,6598870000,0
111,2020-06-11,205.91000366210938,212.55999755859375,203.48500061035156,203.94000244140625,203.94000244140625,577637,60.0,230.7100067138672,232.63999938964844,221.69000244140625,221.80999755859375,221.80999755859375,386558.0,0.47,1.21,0.08,40.79,3123.530029296875,3123.530029296875,2999.489990234375,3002.10009765625,3002.10009765625,7037320000,0
112,2020-06-12,214.00999450683594,214.00999450683594,200.5,208.52999877929688,208.52999877929688,377872,60.0,205.91000366210938,212.55999755859375,203.48500061035156,203.94000244140625,203.94000244140625,577637.0,0.52,1.21,0.08,36.09,3071.0400390625,3088.419921875,2984.469970703125,3041.31005859375,3041.31005859375,5845330000,0
113,2020-06-15,204.1999969482422,218.5399932861328,200.41000366210938,216.64999389648438,216.64999389648438,426245,76.66666666666667,214.00999450683594,214.00999450683594,200.5,208.52999877929688,208.52999877929688,377872.0,0.52,1.23,0.09,34.4,2993.760009765625,3079.760009765625,2965.659912109375,3066.590087890625,3066.590087890625,5757480000,0
