,Date,Open,High,Low,Close,Adj Close,Volume,percentile_last_30,Open_t1,High_t1,Low_t1,Close_t1,Adj Close_t1,Volume_t1,T10Y2Y,T10YIE,DFF,VIXCLS,Open_SP500,High_SP500,Low_SP500,Close_SP500,Adj Close_SP500,Volume_SP500,USRECD
30,2020-02-14,0.347159983893324,0.349858370375035,0.3540522136591914,0.3511919790295107,0.3511919790295107,0.003255385859085804,0.9666666666666669,0.34446415749136605,0.3478648897957495,0.351047350651126,0.351894308328273,0.351894308328273,0.004185883246145381,0.46616541353383456,0.46031746031746024,0.3215031315240084,0.0,0.4325603475502996,0.4289146476997906,0.45371258024456707,0.4465371215532439,0.4465371215532439,0.2071617376415649,0
31,2020-02-18,0.3467920920717562,0.3472522808502891,0.34712354813431356,0.3454805338061848,0.3454805338061848,0.00327368125849816,0.8,0.34703987403688336,0.349858370375035,0.3540522136591914,0.3511919790295107,0.3511919790295107,0.003255385859085804,0.4548872180451128,0.4563492063492063,0.3235908141962422,0.016664251557745258,0.42896418247556156,0.42665881788506044,0.44964029964574703,0.4426804371551336,0.4426804371551336,0.24714935562740778,0
32,2020-02-19,0.34528110923664584,0.34972721138416385,0.35135586083680426,0.3532724379904612,0.3532724379904612,0.0031488796529336696,1.0,0.3466719145303809,0.3472522808502891,0.34712354813431356,0.3454805338061848,0.3454805338061848,0.00327368125849816,0.4548872180451128,0.4563492063492063,0.3235908141962422,0.010143457469931921,0.43347920133046836,0.4340102147930077,0.4586118438646246,0.44887772935762316,0.44887772935762316,0.23068030945361948,0
33,2020-02-20,0.3465161832298807,0.3543830954034091,0.3528046633143987,0.35830804240991104,0.35830804240991104,0.004622688865621096,1.0,0.3451606537038378,0.34972721138416385,0.35135586083680426,0.3532724379904612,0.3532724379904612,0.0031488796529336696,0.45112781954887216,0.4484126984126984,0.3235908141962422,0.027242428633531407,0.433503092888435,0.43227458815713116,0.44400309965348217,0.4438292286440406,0.4438292286440406,0.27964972442763414,0
34,2020-02-21,0.35206086431742406,0.3531371450262903,0.3481095443952026,0.3458913683398479,0.3458913683398479,0.006641147148524727,0.7333333333333334,0.3463959549266486,0.3543830954034091,0.3528046633143987,0.35830804240991104,0.35830804240991104,0.004622688865621096,0.4473684210526316,0.44047619047619047,0.3215031315240084,0.04926822199681205,0.42556691947690306,0.4209993175787562,0.43914637844731497,0.429965313022308,0.429965313022308,0.2663003654145194,0
35,2020-02-24,0.32756967422473904,0.3273659842722447,0.32394979079934755,0.3218398352033677,0.3218398352033677,0.006699974076389423,0.03333333333333333,0.35194165612759337,0.3531371450262903,0.3481095443952026,0.3458913683398479,0.3458913683398479,0.006641147148524727,0.4473684210526316,0.43253968253968256,0.3215031315240084,0.1644689175481815,0.38463689299417936,0.3809062453276252,0.3951772372616834,0.38625561898511007,0.38625561898511007,0.38025117109186635,0
36,2020-02-25,0.3212235102297944,0.3205789167417359,0.308348574812023,0.3071173882040201,0.3071173882040201,0.014446075777650922,0.0,0.3274459601326145,0.3273659842722447,0.32394979079934755,0.3218398352033677,0.3218398352033677,0.006699974076389423,0.45112781954887216,0.4087301587301587,0.3215031315240084,0.20533256049847853,0.37720982343167464,0.3758146536920658,0.35813194468354237,0.34808687389814463,0.34808687389814463,0.4704077116731923,0
37,2020-02-26,0.30809761120267215,0.30838843498981505,0.30072907736260707,0.29670168739002367,0.29670168739002367,0.007105123684592143,0.0,0.3210986285670131,0.3205789167417359,0.308348574812023,0.3071173882040201,0.3071173882040201,0.014446075777650922,0.46616541353383456,0.4126984126984127,0.3215031315240084,0.20113027097522101,0.33781128466266874,0.3502059190104253,0.3543532161734749,0.3434681444565706,0.3434681444565706,0.4568515826971026,0
38,2020-02-27,0.2836458366588264,0.29229620339807955,0.2793327538103751,0.2795674528211715,0.2795674528211715,0.009247259340884214,0.0,0.30797031462994523,0.30838843498981505,0.30072907736260707,0.29670168739002367,0.29670168739002367,0.007105123684592143,0.4736842105263158,0.4087301587301587,0.3215031315240084,0.3692218519055209,0.307037209838971,0.3162727699185458,0.30350663628641505,0.2896888284272947,0.2896888284272947,0.6479094468480278,0
39,2020-02-28,0.2663679726841526,0.2761383923109084,0.2669778747337462,0.2753137240660431,0.2753137240660431,0.01350504611020519,0.0,0.2835140414354995,0.29229620339807955,0.2793327538103751,0.2795674528211715,0.2795674528211715,0.009247259340884214,0.5037593984962406,0.36111111111111105,0.3215031315240084,0.38298797275757146,0.24910095873131544,0.2617230913391456,0.25654320719806323,0.2800997298308008,0.2800997298308008,0.8298742693523384,0
40,2020-03-02,0.27482952467741206,0.28348285553454117,0.27114982407785276,0.2866967806692401,0.2866967806692401,0.007823780227615124,0.06666666666666667,0.2662329986701413,0.2761383923109084,0.2669778747337462,0.2753137240660431,0.2753137240660431,0.01350504611020519,0.5,0.36111111111111105,0.3235908141962422,0.2860455006520795,0.2719270114846525,0.31384609238692096,0.29106547994398746,0.33324607529630845,0.33324607529630845,0.5652764308844193,1
41,2020-03-03,0.2829757322313562,0.2855025719144114,0.26268519867287143,0.26268502071553945,0.26268502071553945,0.010590444608737499,0.0,0.27469610742427647,0.28348285553454117,0.27114982407785276,0.2866967806692401,0.2866967806692401,0.007823780227615124,0.518796992481203,0.376984126984127,0.3235908141962422,0.3353137226488916,0.32053069560173897,0.33202004251218675,0.30321298986858547,0.29930530645887554,0.29930530645887554,0.5646936056086655,1
42,2020-03-04,0.265054067593239,0.26488237334182674,0.2589425067003053,0.26765434323709836,0.26765434323709836,0.009838617299509581,0.03333333333333333,0.2828438137218572,0.2855025719144114,0.26268519867287143,0.26268502071553945,0.26268502071553945,0.010590444608737499,0.5338345864661654,0.38095238095238093,0.21920668058455117,0.26532386610636144,0.3003580625850043,0.32973638449385356,0.3255259671442391,0.34883327355013005,0.34883327355013005,0.4070780623115189,1
43,2020-03-05,0.2553968772041846,0.2544722638240912,0.24681569426969727,0.2447026892451502,0.2447026892451502,0.009802275015165892,0.0,0.2649188518462641,0.26488237334182674,0.2589425067003053,0.26765434323709836,0.26765434323709836,0.009838617299509581,0.5263157894736842,0.3571428571428571,0.21920668058455117,0.37588755252861905,0.3122722775181216,0.31070063271832693,0.31217689343219657,0.3073430309320837,0.3073430309320837,0.4682952723438525,1
44,2020-03-06,0.2294078361098021,0.23874725339233216,0.227015714425047,0.23062957433456746,0.23062957433456746,0.011454363782929087,0.0,0.2552598847221404,0.2544722638240912,0.24681569426969727,0.2447026892451502,0.2447026892451502,0.009802275015165892,0.49624060150375937,0.3214285714285715,0.21920668058455117,0.4095058687146791,0.2639390730308596,0.2721325848096018,0.27420038420233206,0.28719195750559035,0.28719195750559035,0.5863052988732851,1
45,2020-03-09,0.20147420104587507,0.20930386102647028,0.1940559697871252,0.19579129925343242,0.19579129925343242,0.01839223722179366,0.0,0.22926606215003312,0.23874725339233216,0.227015714425047,0.23062957433456746,0.23062957433456746,0.011454363782929087,0.462406015037594,0.19444444444444445,0.21920668058455117,0.5909288508911753,0.22801335674058543,0.2236634171986832,0.20963373434196264,0.19895595631501428,0.19895595631501428,0.8143628945860126,1
